title,stars,name,text,label,processed_text,predicted_label,prediction_confidence,predicted_label_canon,Advertisement_Flag,Feedback_Flag,Irrelevant_Flag,Rant_Flag
fake review,3.0,user180,"Spent the morning practicing basic steps . I swapped ingredients and liked the outcome ! For example, light roast beans gave a brighter cup. Thought I would jot this here.",irrelevant,spent morning practicing basic step . swapped ingredient liked outcome example light roast bean gave brighter cup. thought would jot here.,irrelevant,0.82,irrelevant,0,0,1,0
fake review,5.0,user181,"Made a small batch of cookie dough . I still figuring out the rhythm . For example, a 20 page chapter on technique was useful.",irrelevant,made small batch cookie dough . still figuring rhythm . example 20 page chapter technique useful.,irrelevant,0.76,irrelevant,0,0,1,0
fake review,4.0,user182,I love dancing,irrelevant,love dancing,irrelevant,0.65,irrelevant,0,0,1,0
fake review,4.0,user183,"Testing pour over timing with a kitchen scale . I swapped ingredients and liked the outcome . For example, medium heat and slow stirring worked best.",irrelevant,testing pour timing kitchen scale . swapped ingredient liked outcome . example medium heat slow stirring worked best.,irrelevant,0.8,irrelevant,0,0,1,0
fake review,4.0,user184,"Listened to a podcast about budgeting ! I had to retry a few times before it clicked . For example, kept a log so I can compare this week.",irrelevant,listened podcast budgeting retry time clicked . example kept log compare week.,irrelevant,0.75,irrelevant,0,0,1,0
fake review,5.0,user185,Did not visit the place,irrelevant,not visit place,irrelevant,0.43,irrelevant,0,0,1,0
fake review,3.0,user186,Sleeping at the moment,irrelevant,sleeping moment,irrelevant,0.68,irrelevant,0,0,1,0
fake review,5.0,user187,"Planned next weekend’s hike with friends . I the results were better than yesterday . For example, two minutes on, one minute off for intervals.",irrelevant,planned next weekend hike friend . result better yesterday . example two minute one minute intervals.,rant,0.52,rant,0,0,0,1
fake review,3.0,user188,Cleaning my room right now for a party,irrelevant,cleaning room right party,irrelevant,0.67,irrelevant,0,0,1,0
fake review,3.0,user189,"Checked tire pressure before a ride . I had to retry a few times before it clicked . For example, two minutes on, one minute off for intervals.",irrelevant,checked tire pressure ride . retry time clicked . example two minute one minute intervals.,irrelevant,0.42,irrelevant,0,0,1,0
fake review,4.0,user190,"Watched a tutorial and tuned my guitar . I made progress but there is more to try . For example, finger placement near the fret made it cleaner. Writing this down for my own reference.",irrelevant,watched tutorial tuned guitar . made progress try . example finger placement near fret made cleaner. writing reference.,irrelevant,0.74,irrelevant,0,0,1,0
fake review,5.0,user191,"Practiced a few salsa turns at home . I the playlist really helped the focus . For example, a 20 page chapter on technique was useful. Thought I would jot this here.",irrelevant,practiced salsa turn home . playlist really helped focus . example 20 page chapter technique useful. thought would jot here.,irrelevant,0.83,irrelevant,0,0,1,0
fake review,5.0,user192,Heard from a friend that its good,irrelevant,heard friend good,irrelevant,0.73,irrelevant,0,0,1,0
fake review,5.0,user193,No experience here,irrelevant,no experience,irrelevant,0.6,irrelevant,0,0,1,0
fake review,5.0,user194,Just thought ill share some caring tips,irrelevant,thought ill share caring tip,rant,0.78,rant,0,0,0,1
fake review,5.0,user195,Photography settings I thought yall will enjoy,irrelevant,photography setting thought yall enjoy,irrelevant,0.64,irrelevant,0,0,1,0
fake review,4.0,user196,I really like plants,irrelevant,really like plant,feedback,0.47,feedback,0,1,0,0
fake review,3.0,user197,Yoga really makes me so relaxed,irrelevant,yoga really make relaxed,irrelevant,0.59,irrelevant,0,0,1,0
fake review,5.0,user198,Going to a beach is great ,irrelevant,going beach great,irrelevant,0.71,irrelevant,0,0,1,0
fake review,4.0,user140,Quality picks at fair prices! Check out the catalog. Use code EXTRA12.,advertisement,quality pick fair price check catalog. use code extra12.,advertisement,0.9,advertisement,1,0,0,0
fake review,4.0,user141,Special launch offer for first time customers. Reserve your item today! http://valuehub.com/promo.,advertisement,special launch offer first time customers. reserve item today http://valuehub.com/promo.,advertisement,0.95,advertisement,1,0,0,0
fake review,3.0,user142,Bundle offers are available for a short time. Shop now for fast delivery. www.metromall.net/today.,advertisement,bundle offer available short time. shop fast delivery. www.metromall.net/today.,advertisement,0.94,advertisement,1,0,0,0
fake review,3.0,user143,New arrivals are in stock today. Redeem the code at checkout. https://metromall.net/shop.,advertisement,new arrival stock today. redeem code checkout. https://metromall.net/shop.,advertisement,0.95,advertisement,1,0,0,0
fake review,5.0,user144,New arrivals are in stock today. Redeem the code at checkout. https://primegoods.co/offer Use code SPRING10.,advertisement,new arrival stock today. redeem code checkout. https://primegoods.co/offer use code spring10.,advertisement,0.97,advertisement,1,0,0,0
fake review,4.0,user145,Bundle offers are available for a short time! Add to cart before the sale ends! http://trendnest.store/special Use code SAVE10.,advertisement,bundle offer available short time add cart sale end http://trendnest.store/special use code save10.,advertisement,0.98,advertisement,1,0,0,0
fake review,4.0,user146,Limited time promotion on selected items. Claim the discount at checkout. http://zenstores.net/special.,advertisement,limited time promotion selected items. claim discount checkout. http://zenstores.net/special.,advertisement,0.83,advertisement,1,0,0,0
fake review,3.0,user147,Bundle offers are available for a short time. Order online today. www.novashop.io/deals.,advertisement,bundle offer available short time. order online today. www.novashop.io/deals.,advertisement,0.92,advertisement,1,0,0,0
fake review,5.0,user148,Free shipping over the minimum spend. Browse the collection. http://peakdeals.co/sale.,advertisement,free shipping minimum spend. browse collection. http://peakdeals.co/sale.,advertisement,0.85,advertisement,1,0,0,0
fake review,5.0,user149,Bundle offers are available for a short time. Reserve your item today. https://trendnest.com/limited Use code WELCOME5.,advertisement,bundle offer available short time. reserve item today. https://trendnest.com/limited use code welcome5.,advertisement,0.95,advertisement,1,0,0,0
fake review,3.0,user150,Grand opening special pricing available. Browse the collection. Use code WELCOME5.,advertisement,grand opening special pricing available. browse collection. use code welcome5.,advertisement,0.92,advertisement,1,0,0,0
fake review,1.0,user151,Seasonal sale is now live. Sign up to unlock the deal. https://freshwave.store/today Use code WELCOME15.,advertisement,seasonal sale live. sign unlock deal. https://freshwave.store/today use code welcome15.,advertisement,0.93,advertisement,1,0,0,0
fake review,5.0,user152,Bundle offers are available for a short time. Claim the discount at checkout. www.quickbuy.store/now Use code NEW20.,advertisement,bundle offer available short time. claim discount checkout. www.quickbuy.store/now use code new20.,advertisement,0.91,advertisement,1,0,0,0
fake review,1.0,user153,Free shipping over the minimum spend. Sign up to unlock the deal. https://metromall.net/promo Use code SAVE10.,advertisement,free shipping minimum spend. sign unlock deal. https://metromall.net/promo use code save10.,advertisement,0.87,advertisement,1,0,0,0
fake review,1.0,user154,Special launch offer for first time customers. Sign up to unlock the deal. Use code WELCOME5.,advertisement,special launch offer first time customers. sign unlock deal. use code welcome5.,advertisement,0.92,advertisement,1,0,0,0
fake review,5.0,user155,Grand opening special pricing available! Claim the discount at checkout. http://novashop.co/offer Use code WELCOME15.,advertisement,grand opening special pricing available claim discount checkout. http://novashop.co/offer use code welcome15.,advertisement,0.98,advertisement,1,0,0,0
fake review,4.0,user156,New arrivals are in stock today! Order online today.,advertisement,new arrival stock today order online today.,advertisement,0.76,advertisement,1,0,0,0
fake review,4.0,user157,Shop our best sellers while stocks last. Redeem the code at checkout. www.peakdeals.shop/now Use code WELCOME5.,advertisement,shop best seller stock last. redeem code checkout. www.peakdeals.shop/now use code welcome5.,advertisement,0.96,advertisement,1,0,0,0
