title,stars,name,text,label,processed_text,predicted_label,prediction_confidence,Advertisement_Flag,Irrelevant_Content_Flag,Rant_Flag,Clean_Review_Flag,Irrelevant_Flag,Feedback_Flag
Kazokutei,3.0,Billy Ko,Food was mediocre. Took 15 mins to arrive yet it was only lukewarm. Portion was rather small. And they had this 3 steps of stairs down to the seating area where one of the particular steps is a lot higher. Service staff had to constantly remind the guests which on their part is a good move but I do hope it gets resolved soon,feedback,food mediocre. took 15 min arrive yet lukewarm. portion rather small. 3 step stair seating area one particular step lot higher. service staff constantly remind guest part good move hope get resolved soon,feedback,0.97,0,0,0,1,0,1
Kazokutei,2.0,v. lim,"Ambience was okay, not packed but had a decent amount of people for a Friday evening. Food was okay, but took a while to come.

Ordered a main meal + drink and wasn't full, so I had some leftovers from lunch. Was told off by staff, saying that no outside food was allowed, even though I had already finished my main. Would have expected some flexibility, but oh well!

Pretty bummed about the incident, so people who are planning to finish up extra food or cake after your meal, be prepared to be told off.",feedback,ambience okay not packed decent amount people friday evening. food okay took come. ordered main meal drink full leftover lunch. told staff saying no outside food allowed even though already finished main. would expected flexibility oh well pretty bummed incident people planning finish extra food cake meal prepared told off.,feedback,0.99,0,0,0,1,0,1
Universal Studios Singapore,5.0,Dharven Panchal,"Dreamy location if you are in Singapore, a must-visit place. A fun, enjoyable, and exciting day you are going to experience here if you are visiting. One full day is required here.

You have to buy passes in advance. Also, if you can install their application and check the wait time for each activity. For kids, adults, they have a Range of activities. They have introduced Minion Land and kids just love this.

The best ride is Transformers and The Mummy. They also have food stalls available. The Jurassic Park ride is just awesome. Pls bring a raincoat if you are planning for the Jurassic Park ride. Express pass is not required if you are visiting jn off off-season. On Sunday, they have parade.",feedback,dreamy location singapore must-visit place. fun enjoyable exciting day going experience visiting. one full day required here. buy pass advance. also install application check wait time activity. kid adult range activities. introduced minion land kid love this. best ride transformer mummy. also food stall available. jurassic park ride awesome. pls bring raincoat planning jurassic park ride. express pas not required visiting jn off-season. sunday parade.,feedback,0.99,0,0,0,1,0,1
Universal Studios Singapore,5.0,Hasanain Habasha,"We had a fantastic day at Universal Studios Singapore! I visited with my family and our two kids, and it was truly a memorable experience for all of us. The park is well-organized, clean, and full of exciting attractions suitable for both kids and adults.

Our children especially loved the themed rides and character meet-and-greets â€” seeing their favorite movie characters come to life was a real highlight! The staff were friendly, helpful, and made sure everything ran smoothly.

We also appreciated the shaded areas and rest spots, which made it easy to take breaks throughout the day. There were plenty of food options, and the park was very family-friendly overall.

Highly recommended for families looking to spend a fun-filled day together. Weâ€™ll definitely be coming back again!",feedback,fantastic day universal studio singapore visited family two kid truly memorable experience us. park well-organized clean full exciting attraction suitable kid adults. child especially loved themed ride character meet-and-greets seeing favorite movie character come life real highlight staff friendly helpful made sure everything ran smoothly. also appreciated shaded area rest spot made easy take break throughout day. plenty food option park family-friendly overall. highly recommended family looking spend fun-filled day together. definitely coming back,feedback,0.98,0,0,0,1,0,1
Universal Studios Singapore,1.0,Prathi Pranav,"Very very poor management! Didn't expect this kind of response from one of the best world class entertainment park!

Here's the scene-

We visited on a weekday and still wait time for main rides were almost 120mins (2hours), meaning we cannot take more than 3 rides. After spending lot of money and not able to use all the rides is like total waste.

No benefits even on express pass.

Plus some rides come into maintenance, so if someone waited for 1hr but cannot complete the ride. (No ride + time wasted).

Ad- Rides are super awesome , lot of fun.

These are must-
1. Transformers
2. 2 roller coasters
3. Jurassic park
4. Canopy flyer",feedback,poor management expect kind response one best world class entertainment park scene- visited weekday still wait time main ride almost 120mins 2hours meaning cannot take 3 rides. spending lot money not able use ride like total waste. no benefit even express pass. plus ride come maintenance someone waited 1hr cannot complete ride. no ride time wasted . ad- ride super awesome lot fun. must- 1. transformer 2. 2 roller coaster 3. jurassic park 4. canopy flyer,feedback,0.89,0,0,0,1,0,1
Universal Studios Singapore,5.0,Eugene T,We visited on a weekday and not during the holidays or school breaks. It was fairly quiet except for a group of overseas travellers. You can buy the express ticket but only make that selection once you are there and confirm it will be busy. Take your time and spend the full day there so youâ€™re not rushing around. Bring small backpack in case you have to store it during some rides and remember your water and umbrella. There are rides for all ages so lots to go round for everyone and heaps of souvenirs to buy at every sections.,feedback,visited weekday not holiday school breaks. fairly quiet except group overseas travellers. buy express ticket make selection confirm busy. take time spend full day not rushing around. bring small backpack case store ride remember water umbrella. ride age lot go round everyone heap souvenir buy every sections.,feedback,0.99,0,0,0,1,0,1
Universal Studios Singapore,5.0,Kevin Chavez,"What an amazing theme park. Universal Singapore may be small, but it has so much packed within it. You could easily spend the whole day here and still not manage to do and see it all. This place is fun for the whole family. There are roller coasters, thrill rides, and shows that make the whole experience worthwhile.",feedback,amazing theme park. universal singapore may small much packed within it. could easily spend whole day still not manage see all. place fun whole family. roller coaster thrill ride show make whole experience worthwhile.,feedback,1.0,0,0,0,1,0,1
Universal Studios Singapore,4.0,Sello,"It was a great experience to visit the resort during the week. The resort was less crowded, which was a pleasant surprise. Singapore is usually known for its hot and humid weather, so I was surprised by the pleasant weather. Access to the resort is easy, as you can take the metro and the Sentosa Express.",feedback,great experience visit resort week. resort less crowded pleasant surprise. singapore usually known hot humid weather surprised pleasant weather. access resort easy take metro sentosa express.,feedback,0.93,0,0,0,1,0,1
Universal Studios Singapore,5.0,Deepak Pant,Nice experience with family. Needs a full day to explore the park. Be prepared for long waiting times sometimes up to 2 hours for a single ride. Buy the express pass if you can afford it. Food is good and reasonably priced compared to other such theme parks. We liked the one in Oasis cafe in the Egyptian section.,feedback,nice experience family. need full day explore park. prepared long waiting time sometimes 2 hour single ride. buy express pas afford it. food good reasonably priced compared theme parks. liked one oasis cafe egyptian section.,feedback,1.0,0,0,0,1,0,1
Universal Studios Singapore,5.0,ChuLuxe Explorer,"Universal Studios Singapore is a true playground of happiness. Itâ€™s definitely not just for kids. Adults can have a great time too. There are so many fun and exciting rides, but honestly, some were a bit too intense for me. Anything that flips you upside down was a no from me. I preferred just walking around, soaking in the atmosphere, which felt perfect for my pace and age.

One thing to keep in mind is the waiting time. I had to wait almost an hour for some rides. It gets really crowded, especially later in the day. If you want to make the most of your visit, I highly recommend getting the Fast Track pass. It saves you a lot of time and stress. Also, come early if you can. That really helps.",feedback,universal studio singapore true playground happiness. definitely not kids. adult great time too. many fun exciting ride honestly bit intense me. anything flip upside no me. preferred walking around soaking atmosphere felt perfect pace age. one thing keep mind waiting time. wait almost hour rides. get really crowded especially later day. want make visit highly recommend getting fast track pass. save lot time stress. also come early can. really helps.,feedback,0.98,0,0,0,1,0,1
