title,stars,name,text,label
Kazokutei,1,Kenneth Kwok,Bugis Junction outlet. Below average for food quality. Customer service minimum. Food freshness questionable. But Covid safety measures were good.,feedback
Kazokutei,1,Haochuan Zhang,"Donâ€™t go

Wondering why the place got not queue, it turns out to be a 2 star reviewed restaurant. Not surprised itâ€™s as described:
1. Dodgy food, not as fancy as the picture
2. Careless staff, toss the spoon on the table
3. Expensive",feedback
Kazokutei,1,Peter Chan,"Food was horrendous,food took way too long charged us 11$ for service charge and did not serve us right came to our table and threw the food had to ask for our sides to come if not they forgot abt it. Donâ€™t waste ur time here save your money go to the opposite side for the food maybe a abit more ex but still so much better and worth to buy food from there all my friends rather eat MCD then some Low serviced food",feedback
Kazokutei,1,G H,"Very slow, waiting about half an hour already and still waiting, although there are only a few tables of customers. If delivery orders is causing long waiting time, should have the courtesy to let customers know. This will be my last time here.",feedback
Kazokutei,2,YeowChong Chuah,Waited 35 mins for a average omu rice. That's after queuing to get in. Edible food just dun come off you are really hungry.,feedback
Kazokutei,1,HANQI WU,One of the waitress is very rude! And the serving speed is really slow! We waited for 40min and the food is still not here yet! Really,feedback
Kazokutei,1,Glenda Tsai,"Atrociously lousy crew service. Served our food roughly and rudely. Staff was clearing the tables noisily, causing irritable din to diners. This is certainly our first and final time there.",feedback
Kazokutei,1,Albert Lee,Doesn't seem sanitary and the oil they use to fry their tempura smells like they have not changed for a bit of time. I would highly recommend avoiding this place.,feedback
Kazokutei,1,Marilyn Tan,"The food was so so. But wouldnâ€™t come back because of the customer service. After I ordered, the staff throw the receipt on the table which I really hated. Like why would he even throw the receipt. There isnâ€™t much people in the restaurant anyway.",feedback
Kazokutei,3,Elsa Zaoputra,Food is average and it took so long to come out.,feedback
Kazokutei,2,Jason Koh,"Cold fries, tasteless fried ebi, tasteless fried chicken, service from staff no standard.
Paying restaurant price for the above is a NO!
Never come again.",feedback
Kazokutei,5,Michelle Liu,the service was awesome and one of the employee Ting Ting was super friendly! And the udon here taste amazing!!!,feedback
Kazokutei,3,Maiporul Aiyappan,"Food was scrumptious.However,the portion of the food was too little for the price paid.Will recommend if you are craving for udon.Better to come for a weekday lunch.",feedback
Kazokutei,1,Jaslynn Li,"Soba is soggy , Curry omu rice doesnt even look like curry. Its all watery. Tomato flavoured omu rice which tasted horrible.",feedback
Kazokutei,2,Mei Jin Lee,"Mediocre tasting food here.Not worth the price.Tasted better udon at Takashimaya that cost half the price and taste much better than the ones here.
Not recommended.",feedback
Kazokutei,3,Louise T,"Waited 30mins for my udon. Don't order the fries, not nice. Udon is good",feedback
Kazokutei,1,SiangYin,no q here during dinner and food is not good.,feedback
Kazokutei,1,Elly 123,The omurice with pork cutlet was cold and the waitress over there is not very polite. I would not go there and eat again,feedback
Kazokutei,2,Sam,The udon was really soft in texture and disappointing ): did not have the chewiness (QQ) at all,feedback
Kazokutei,4,Jeffrey Poh,The food is very nice and the portion is decent. Good place to try for soba and udon,feedback
Kazokutei,1,Tony TOH,Very disappointed to the service. Waiter just leave the iPad for food order on the table without any explanation. â€â™‚ï¸ Left without ordering any food.,feedback
Kazokutei,4,David Chan,"Food was good and service too, thx to the chef for the reheating the udon soup for my toddler grand daughter slow eating habit.",feedback
Kazokutei,5,Low Cheng Hong,"Great place if you are a fan of udon and soba. However, if you are a big eater, you might find the portion a bit small",feedback
Kazokutei,1,Wenny Teoh,The waiter that wears spec wif pony tails very rude service. And the foods here just so so ...very small portion.,feedback
Kazokutei,5,JM Suen,Was so impressed since its neighbours seem to enjoy better business. Food was really good and value for money!,feedback
Kazokutei,5,A A Ba,Delicious food. The balcony side tables are my favourite spot for watching people passing by below.,feedback
Kazokutei,1,Francis Ong,Extremely rude staff. Read other review about the bad service attitude lf the staff and wonder why the management did not do anything about it.,feedback
Kazokutei,1,Snkwndke Wowk,"Customer service was horrendous. The waiterâ€™s attitude was unpleasant... terrible restaurant overall. If I could give zero star, I would.",feedback
Kazokutei,4,Dennis Huang,Nice atmosphere. Food taste good. But service a bit slow.,feedback
Kazokutei,5,Kenneth Chau,Excellent service. Offer free ice water without asking. That's rare these days.,feedback
Kazokutei,5,Benjamin Yeow,Not bad. Safe measures during these covid times. Food is decent.,feedback
Newton Food Centre,4,OceanSevens,"A little ways from Orchard Rd is Newtown Hawker Centre. I needed to try hawker street style and certainly Singapore is one of the places to try.

Many kiosk fill up the compound and from the crosssing bridge, one can smell the aroma of the satays, stir friend noodles, fresh seafood on the grill.  Upon arrival, there will be several hawkers from calling out to you, waving the gigantic menus whilst the eyes scan the place for the available seats.

After 15 mins of circling the entire food centre, we settled into Newtown 51 - pretty much wok cooked, Chinese concept meals. We order char stir friend noodles, crispy omelet dish and turnip wok-cooked, I was refused the sale of plain steamed rice from the place and next door restaurant which was bizarre and moreso a rude, flat out refusal to sell rice because we did not dine with them.

The food, overall was good. tasty, quickly cooked and price is reasonable for the price and the costs of easy dining in SG. The highlight was the drinks which were reasonable.

All in all, I would return again for the buzzing energy of the food stalls and the masses of people they cater to but it would have been more of positive if the locals there were friendlier. But then again, they must be dealing with tourists from all walks of life and franking smiles constantly could be tiresome.  BUT again - you represent your country to be friendly! : )",feedback
